title,production_date,runtime_minutes,director,average_rating,num_votes,approval_index,prod_budget,domestic_gross,worldwide_gross,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,film-noir,history,horror,music,musical,mystery,news,romance,sci-fi,sport,thriller,war,western
The Color Purple,503712000,154.0,1646,7.7,88614.0,6.3220865139253,15000000,94029472,94029472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Imitation Game,1415923200,114.0,1223,8.0,776914.0,7.85141348209109,15000000,91125143,227328585,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Beetlejuice,575683200,92.0,1693,7.5,310453.0,6.8462841362655,15000000,73839613,74456266,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben-Hur,-319420800,212.0,1813,8.1,241602.0,7.2551021330360435,15000000,73000000,73259017,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 Cloverfield Lane,1451865600,103.0,313,7.2,333495.0,6.605086587451097,15000000,72082999,108286422,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Mama,1358380800,100.0,80,6.2,183841.0,5.397731439364878,15000000,71628180,148095566,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
Private Benjamin,339984000,109.0,624,6.2,27095.0,4.524301102208207,15000000,69847348,69847348,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lethal Weapon,541987200,109.0,1414,7.6,262534.0,6.8455795928961525,15000000,65192350,120192350,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Diary of a Wimpy Kid,1268956800,94.0,1691,6.2,52642.0,4.827270362789067,15000000,64003625,76954311,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dog,1645142400,83.0,1127,8.2,7.0,1.0421694575889695,15000000,61778069,84677678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Halloween,1188518400,109.0,1452,6.0,124369.0,5.04683155888925,15000000,58269151,77514401,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Queen,1158278400,103.0,1604,7.3,113045.0,6.1175995073549885,15000000,56441711,128885873,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Why Did I Get Married?,1192147200,113.0,1758,5.9,13314.0,3.990566994273835,15000000,55204525,55934178,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Woman in Black,1328227200,95.0,685,6.4,186116.0,5.581895657856025,15000000,54333290,128955898,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Little Women,787968000,115.0,572,7.3,60241.0,5.779532284307268,15000000,50003303,50003303,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Deer Hunter,281923200,183.0,1150,8.1,342620.0,7.463288371375764,15000000,50000000,50065119,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BlacKkKlansman,1533772800,135.0,1591,7.5,268496.0,6.766162783893269,15000000,49275340,93411426,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
When a Stranger Calls,1138924800,87.0,1583,5.1,46815.0,3.90341136112043,15000000,47860214,67215435,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Big Fat Liar,1013126400,88.0,1568,5.5,37999.0,4.1354703497412135,15000000,47811275,52461017,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cop Land,871603200,105.0,678,7.0,98149.0,5.78800094732114,15000000,44906632,63706632,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Wag the Dog,883008000,97.0,122,7.1,85340.0,5.799518074826841,15000000,43057470,64252038,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snitch,1361404800,112.0,1406,6.4,89610.0,5.23772749689771,15000000,42930462,57907734,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Lizzie McGuire Movie,1051833600,94.0,744,5.5,40321.0,4.159471958991163,15000000,42734455,55534455,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krampus,1449014400,98.0,1158,6.2,78216.0,5.007893672369015,15000000,42725475,61788393,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
End of Watch,1348099200,109.0,336,7.6,252533.0,6.823862148294913,15000000,41003371,57586606,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Faculty,914544000,104.0,1471,6.5,126209.0,5.485410148634483,15000000,40283321,40283321,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
Not Another Teen Movie,1008288000,89.0,778,5.7,108059.0,4.728944224248771,15000000,37882551,62401343,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wild,1417564800,115.0,706,7.1,130976.0,6.023291792126752,15000000,37880356,52460543,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawrence of Arabia,-222307200,218.0,355,8.3,296955.0,7.563470596746948,15000000,37495385,69995047,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Theory of Everything,1415318400,123.0,679,7.7,456852.0,7.251232289834847,15000000,35893537,123327692,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Drive,1316131200,100.0,1255,7.8,649865.0,7.549356504957435,15000000,35060689,81357930,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Skulls,954460800,106.0,1439,5.6,32777.0,4.152147460169164,15000000,35007180,35007180,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Favourite,1542931200,119.0,1825,7.5,203968.0,6.614484282466064,15000000,34366783,95849029,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All About Steve,1252022400,99.0,1367,4.8,42817.0,3.634518202727985,15000000,33862903,40127259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Where the Heart Is,956880000,120.0,1113,6.7,34869.0,5.024142381948415,15000000,33771174,40862054,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Last House on the Left,1236902400,110.0,396,6.5,94988.0,5.349500277728688,15000000,32752215,46526243,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Because of Winn-Dixie,1108684800,106.0,1792,6.3,11920.0,4.218786521562212,15000000,32647042,33508485,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Wedding Date,1107475200,90.0,272,6.1,53528.0,4.754775768111992,15000000,31726995,47175038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Princess Bride,559526400,98.0,1449,8.0,431062.0,7.504681870921486,15000000,30857000,31046220,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Halloween: Resurrection,1026432000,90.0,1432,3.9,46148.0,2.949825427527228,15000000,30259652,37659652,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
The Great Debaters,1198540800,126.0,397,7.5,60018.0,5.939440893448186,15000000,30226144,30261293,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
When the Game Stands Tall,1408665600,115.0,1689,6.6,16306.0,4.578103313590018,15000000,30127963,30138912,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clash of the Titans,361152000,118.0,403,6.9,45390.0,5.311920836918541,15000000,30000000,44400000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confessions of a Teenage Drama Queen,1077235200,89.0,1540,4.6,29901.0,3.3560705055144684,15000000,29331068,33118854,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28 Weeks Later,1178841600,100.0,902,6.9,280098.0,6.235799604528375,15000000,28638916,64232714,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Grosse Pointe Blank,860716800,107.0,553,7.3,95941.0,6.029487176118468,15000000,28084357,31070412,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love & Basketball,956275200,124.0,574,7.2,22427.0,5.175124519796047,15000000,27441122,27709625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Home Again,1504828800,97.0,601,5.8,33186.0,4.310438584297219,15000000,27020284,37336874,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Book of Shadows: Blair Witch 2,972604800,90.0,762,4.0,38753.0,2.9774439803657886,15000000,26421314,47721314,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Boogie Nights,876441600,155.0,1322,7.9,269185.0,7.1355453172154215,15000000,26410771,43111725,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramona and Beezus,1279843200,104.0,460,6.5,19221.0,4.5853966704994935,15000000,26167002,27469621,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escape Room: Tournament of Champions,1625097600,88.0,7,5.7,47565.0,4.384810905474263,15000000,25314753,53493064,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The November Man,1409097600,108.0,1487,6.2,68712.0,4.948797247937955,15000000,25018119,34820335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Craft,831081600,101.0,67,6.4,97278.0,5.276389592092253,15000000,24769466,55669466,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Match Point,1135728000,124.0,1816,7.6,220450.0,6.747887048708204,15000000,23089926,87950928,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
The Remains of the Day,752457600,134.0,675,7.8,76134.0,6.318790658000761,15000000,22954968,63954968,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nowhere to Run,727056000,94.0,1463,5.7,24943.0,4.1141007040268684,15000000,22189039,52189039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Urban Legends: Final Cut,969580800,97.0,828,4.3,18049.0,2.968893237490988,15000000,21468807,38574362,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Flicka,1161302400,95.0,1172,6.0,8158.0,3.8442080780755528,15000000,21000147,21896367,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keanu,1461888000,100.0,1333,6.2,49775.0,4.80172443655034,15000000,20591853,20688141,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Photograph,1581638400,106.0,1599,6.1,5753.0,3.753716754410626,15000000,20578185,20704381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Country Strong,1292976000,117.0,1563,6.3,18470.0,4.4217772600280645,15000000,20218921,20601987,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tuck Everlasting,1034294400,90.0,703,6.6,24367.0,4.773165441704997,15000000,19161999,19344615,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Marine,1160697600,92.0,788,4.7,34460.0,3.4809663714102275,15000000,18844784,22165608,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbing Behavior,901238400,84.0,367,5.6,23562.0,4.016142854681947,15000000,17507368,19014238,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
A Most Wanted Man,1406246400,122.0,96,6.8,77340.0,5.49965120620265,15000000,17237855,36068890,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Green Knight,1627603200,130.0,358,6.6,103469.0,5.475357278112149,15000000,17173321,20022491,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Man with the Iron Fists,1351814400,95.0,1385,5.4,63224.0,4.260160922101073,15000000,15634090,22018988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firestarter,453081600,114.0,1076,6.0,35127.0,4.488713139687867,15000000,15136870,15136870,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Miss Bala,1548806400,104.0,217,5.8,11778.0,3.868385467876856,15000000,14998027,15364632,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Killing Them Softly,1348185600,97.0,65,6.2,146868.0,5.295305369817643,15000000,14945541,39238443,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Freddy Got Fingered,987724800,87.0,1724,4.6,49388.0,3.52590769576636,15000000,14249005,14249005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
One Day,1308787200,107.0,1024,7.0,155780.0,6.025921193082747,15000000,13843771,59168692,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
De-Lovely,1088121600,125.0,636,6.6,11495.0,4.408328889155254,15000000,13337299,18524496,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Whip It,1254441600,111.0,438,6.9,68298.0,5.519348298535284,15000000,13077184,18889972,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Highlander: Endgame,967766400,87.0,433,4.6,20663.0,3.23099891647244,15000000,12801190,12801190,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Founder,1480032000,115.0,817,7.2,154429.0,6.197242702754448,15000000,12786053,24403192,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idlewild,1156464000,121.0,199,6.1,5611.0,3.7424999176259535,15000000,12669914,12669914,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Confidence,1051228800,97.0,668,6.6,34689.0,4.944674363226648,15000000,12212417,12970401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Blinded by the Light,1565308800,118.0,595,6.9,25658.0,5.022328431302706,15000000,11901145,18136756,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Muse,935712000,97.0,26,5.7,11076.0,3.773644308012443,15000000,11614954,11614954,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barney's Great Adventure,891561600,76.0,1622,3.1,3515.0,1.7304203976190329,15000000,11156471,11156471,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Danish Girl,1448582400,119.0,1727,7.1,189088.0,6.215110071880701,15000000,11114018,67514963,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Home Fries,911952000,91.0,385,5.1,8676.0,3.270902460409084,15000000,10513979,10513979,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Here on Earth,953856000,96.0,1081,5.1,8706.0,3.2721977084901264,15000000,10494147,10845127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Raise Your Voice,1097193600,107.0,1555,5.8,28242.0,4.241598512556317,15000000,10411980,14811980,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Brazil,486345600,132.0,1682,7.9,203050.0,6.97166574126832,15000000,9929135,9934484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Dark Half,735523200,122.0,552,6.0,18225.0,4.199043954954639,15000000,9579068,9579068,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
A Mighty Heart,1182470400,108.0,1193,6.6,27794.0,4.837065172457197,15000000,9176787,19153568,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Brainstorm,433728000,106.0,436,6.4,12276.0,4.301701207547108,15000000,8921050,8921050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Queen of Katwe,1474588800,124.0,1219,7.4,17758.0,5.195447880852307,15000000,8874389,10055481,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Importance of Being Earnest,1022025600,97.0,1278,6.8,23882.0,4.91174302703308,15000000,8378141,8667209,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Love Letter,927244800,88.0,1345,5.5,4527.0,3.27454959004887,15000000,8322608,9245877,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hoot,1146787200,95.0,1798,5.5,8496.0,3.529299537124455,15000000,8117637,8224998,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trumbo,1446768000,124.0,702,7.4,82419.0,6.031176454091984,15000000,7857741,13300181,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In Bruges,1202428800,107.0,1098,7.9,435555.0,7.41525248443885,15000000,7800825,34527095,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mulholland Drive,1002499200,147.0,359,7.9,361021.0,7.306161869642209,15000000,7219578,20780568,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Hotel Artemis,1528329600,94.0,440,6.1,54760.0,4.764988449668579,15000000,6708137,13316627,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Rocker,1219190400,102.0,1338,6.2,39236.0,4.693194356746228,15000000,6409528,8767338,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Post Grad,1250812800,88.0,1767,5.3,14544.0,3.605797047486332,15000000,6382178,6563402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Whatever Works,1245369600,93.0,1816,7.1,74937.0,5.731610601699357,15000000,5306706,35106706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Jakob the Liar,938131200,120.0,1349,6.5,17505.0,4.5406733338979794,15000000,4956401,4956401,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Idle Hands,925430400,92.0,1483,6.2,44370.0,4.749288526778025,15000000,4023741,4024147,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Scouts Guide to the Zombie Apocalypse,1446076800,93.0,262,6.3,51918.0,4.900836628254582,15000000,3703046,15554855,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Blood and Chocolate,1169769600,98.0,933,5.3,17951.0,3.687868348186503,15000000,3526588,6551310,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
You Will Meet a Tall Dark Stranger,1285113600,98.0,1816,6.3,46404.0,4.848792304802259,15000000,3247816,38535748,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Rock the Kasbah,1445558400,106.0,122,5.5,12369.0,3.6812901144957646,15000000,3020665,3386153,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Never Let Me Go,1284508800,103.0,1083,7.1,147726.0,6.086158052766214,15000000,2434652,11173718,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Disappointments Room,1473379200,91.0,296,3.9,10081.0,2.5133275864049947,15000000,2423467,3503761,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
The Company,1072310400,112.0,1454,6.2,6674.0,3.8851538682083335,15000000,2281585,3393606,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Transsiberian,1216339200,111.0,169,6.6,53565.0,5.155652673372012,15000000,2203641,6379575,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Crazy in Alabama,940550400,111.0,98,6.2,7134.0,3.91555854034829,15000000,1954202,1954202,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Clan of the Cave Bear,506304000,98.0,1148,5.4,6681.0,3.367250007976307,15000000,1953732,1953732,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Armageddon Time,1663113600,114.0,673,6.6,8652.0,4.270360653908659,15000000,1860050,6076886,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felicia's Journey,942364800,116.0,110,7.0,8066.0,4.501039820333662,15000000,824295,1970268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Centurion,1282867200,97.0,1236,6.3,83822.0,5.122878082983756,15000000,123570,7885048,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Silent Trigger,845078400,93.0,1518,5.4,4196.0,3.18244891037398,15000000,76382,76382,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Son of No One,1320364800,90.0,412,5.1,17370.0,3.5313831980777604,15000000,30680,1148578,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Good Night,1191542400,93.0,657,5.8,8597.0,3.7340405435636983,15000000,22441,22441,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Groundhog Day,729475200,101.0,609,8.1,638334.0,7.834117275689788,14600000,71097843,71112677,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Magic Mike XXL,1435708800,115.0,587,5.6,57263.0,4.382025110973085,14500000,66013057,123580421,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Unforgiven,713145600,130.0,276,8.2,415625.0,7.67359260545974,14400000,101157447,159157447,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pretty Woman,638150400,119.0,526,7.1,330970.0,6.50754813385544,14000000,178406268,432566361,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fatal Attraction,558921600,119.0,13,6.9,89081.0,5.654218260170011,14000000,156645693,320099997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Born on the Fourth of July,630115200,145.0,1279,7.2,108740.0,6.011423050317771,14000000,70001698,70001698,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cool Runnings,749433600,98.0,858,7.0,106515.0,5.830129578422475,14000000,68856263,155008909,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomp the Yard,1168560000,115.0,1661,5.4,25936.0,3.906141034480698,14000000,61356221,75525718,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
My Bloody Valentine,1232064000,101.0,1303,5.4,57779.0,4.2243801474356415,14000000,51545952,102836002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
The Possession,1346371200,92.0,1276,5.9,61089.0,4.651914610108349,14000000,49130588,82925064,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
First Blood,404092800,93.0,1676,7.7,257323.0,6.9260295618092,14000000,47212904,125212904,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Spy Who Loved Me,237600000,125.0,1016,7.0,110757.0,5.85024276925761,14000000,46800000,185400000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Breakthrough,1555027200,90.0,389,5.0,227.0,1.863877250946024,14000000,40713082,49231674,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Breakthrough,1555027200,116.0,1507,6.2,10212.0,4.079181225004632,14000000,40713082,49231674,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Urban Legend,906681600,99.0,687,5.6,68032.0,4.453025930021215,14000000,38116707,72571864,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Taps,376704000,126.0,607,6.7,19051.0,4.726162756178431,14000000,35856053,35856053,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Fang,664156800,107.0,1393,6.7,21409.0,4.783686347191511,14000000,34729091,34729091,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dangerous Liaisons,598665600,119.0,1604,7.6,71595.0,6.1190180958206986,14000000,34700000,34700000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Jojo Rabbit,1571356800,108.0,1665,7.9,397169.0,7.361627447092688,14000000,33370906,86878073,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Superstar,939340800,81.0,196,5.2,19646.0,3.650318939226583,14000000,30628981,30628981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Poetic Justice,743385600,109.0,836,6.1,15338.0,4.193823335148953,14000000,27450453,27450453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
All About the Benjamins,1015545600,95.0,954,5.8,15057.0,3.973195825537634,14000000,25482931,25873145,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Our Family Wedding,1268352000,103.0,1430,5.0,7290.0,3.140150917231079,14000000,20255281,21410546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vampire in Brooklyn,814752000,100.0,1796,4.6,24031.0,3.2821041798543344,14000000,19637147,19637147,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
My Boss's Daughter,1061510400,86.0,379,4.7,29898.0,3.431859708613443,14000000,15549702,15565357,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
A Perfect Getaway,1249603200,98.0,376,6.5,73872.0,5.2292632235802525,14000000,15515460,22815460,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Thinner,846201600,93.0,1726,5.8,31724.0,4.291212180704342,14000000,15171475,15171475,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
